id,rid,tile_x,tile_y,x,y,z,cell_diameter,nucleus_diameter,cell_circularity,nucleus_circularity,nucleus_fraction,nucleus_plasmid_count,cytoplasm_plasmid_count,image
9,1072,1,2,313.97885462555064,597.5016152716594,9,8.284047635160242,5.461537086787881,0.9038286383144924,0.9347637265674308,"1.000000,1.000000,0.911392,0.000000",3,1,iVBORw0KGgoAAAANSUhEUgAAANQAAADUCAIAAABrvJpPAAAYMUlEQVR4nO3dX4yc13nf8e95zjnzzgxnd7miSFGiKFKiaNmy/CcwUPiivahRNAkMBC1y0T9AbbdNUCAFfFM0F27jwC7cpkDi1m6Kok7sFkV7VQRNgqJXQQOhQOA/NeIKiWVFNkVSIkWRWi13d3Zm3jnnPKcX77zkymnjXhRamfN8MIBWi13OzIvfnr/PewaMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY47TGd5bqX/24xSXjvtl/hgIx/0Cfmyc45nX+F739RN8ABy4Ao4KvpAEMkURqG/y/e4nN3n6gB8c36t+V3PH/QJ+DFzgvVd5EbjIBxwSqEpQEAIoREUrJVOFWkDJCQdLB3d4EXiIp3ctgn+Khe/PcoH3XeW7wCU+EAjgHKEiIIAnAELIUEktAglKplZUkcysUMC9xXeBDZ6ccvVY39C7i4Xv/+BeUwc8w4ccTaU4/AgpSKQBSTjHAKQQBJdJUBVXWUJRUBYtJZEKWanK8i7fwyJ4hIXvbS7wnqu8BFzmWfDQNDhBHKHBRwaBQYLEIDMURBDHoCVU1ONhKSwhZ5aFtiW15JY2sYCUKVD2eQlwduVtwnFUpQLP8FzEeZqAeIIQBIlMGsQTBwwVT/2PHgQcFFZDvwC+/6fE/b3MItF62sBUiIlZoCj5JO9TaqVa/ix8ABe4dJXvX+b9gnoGSmgQQYRGiZ6R4IURjLR+rYG5+0xkooyFZsAksdmNApVFYAE7qf7bCGP3acdhILZMFa8shKR4IW1y2fK31m++0zd473UMTgB4zwhcIDgmEIShsKH1NyMU90uwLQyXnIQTcDpxurK9pDS00Ap3PAeFu7BT6i9kSO7TmfmUvcJeZlk5hLRkCXmfl9Y5f+v7zjuVepnLQoy4Bu8ZFoJHhJEw8oTAyNX/lCC5z0e2lUHgBGzCmcRJx3k4sQCBJQwgUiL7mdcrb2R2YUr9RIK5+4UD9mC6ZFHZc6TCMlP2+e7a5m9N33anUp/kPQ0+ECIieCFEomNUCQ0Tx0NSvyLuc4mNzNaCyZAzcEKYZE4XTisABbovBBoAPBTuZN6q7MMdx81F/bk5JPeJxFzZS0yVOeRM3ufF9czf+o75KvUS7xEkQEQjodI4vBI9wyFjYVPqV6L7XOFM5CFle8hpGW0xP+3ZyP30ootdAg8Rcj//gNOR05UF/MAD7muOu239D7hPKVlREGUhKDDh8pSXj+tSHJd1/IMDKvUiTzukIQ6QhuAYCNEzFJrIeMAk1n/n3RcCjyROt5xdcjZwJjECFFpggqbV4rL2E17pn8Id+cv2XBdenvEGvHZYf7F1fyexN2e3MFeWsLjLH69h47eOLV+lXuJSg0TEE8A7XCUIccDYMWqYDOpXG/erkfPwqHI28riT7XKWeJMEQITFFCAc+Qvumr3c/2+CCAECT8BowktAdv+srV8T9ykhgwheqQ/x7BpOftcufJX6JBcbYsBDCCB48AOCMPQ0kROD+tXo/vmQcw0XZjwuXJCnJPwNQkv7Byy/CZkKEejbPA/Kat9N+r4YKCCrUJ6G0jKLHDTQsjUityRILQOlABtcPlinzld+9I88QC7yBDDAC1VwI2pDjLhIGDBsGESGwpaHhjPwdOBZ5UmC6F8iPcd8THsWeYbap42+bWtgBCMAAlQACtCnE2g5q7wXHg3uS7F+ybMhTGDcrSae5AP7/Mk7f02O0XqF7xWuXeZSRCJhSIiI4jwxMIzEEwxHnAhsRmh4/ARPHHCqQPoochq9QnqVfBtt8aw6325gF/vdDmDQ7cr13XEXuwotOIhPbcMjEx4auV+J9d9ENoQTEAegRGCDy8d1cd55a9TtdkM9AcEHQsBFnFA9XvAjRmNOKBuxfm7kfivyQcdjARK4lsWctAO7yD7skI6kTfuhXncpU9/zdl+U/tnjefg44ZmNePXh+qVdOAQqo8wiEmCozLvGb31GfusSvvM8AQTUIw4XocF5ohDGBIgBGXEicrKFCY8GzrWgUCB9nzxGG9ILsAstslrJA5jDqB//hf773Q+k/iHABeIHiT/B5uQJvTCdX9vP7ou+/npwf1c40ZKhCBnY4NKa1J+uS/iuc+0iTzYg+AF4nMcH3CYR3JAQGPlTMb/5j06e+90BH66Ml9BChtku7vlVvDJUyEdWlWO/yFehgOu/nsD0yLAmXUF28FeYXInt7dP7vAnTAEPGLbNABJ9oTvL+fb6/Jo3fGo35HEDs/iu4gBsSI25Cc4JRZBje/OKJj33V+S3h9BAqRKHCuJ/A+v56HV3Pk77Z6xaZKwQYQ4AT4PtHvIn8HnyT2avMtx8rnBG2GvfrUv9VYOKIgpe3LQ4++NbirfZ9rkD1iCcEGOJPUie4SEgIjCPw+6crjxVG5TT6BHWB3ibuU1roe2HtB3PdZtoSIpQjw7sMsZ/5Sr/yl4DnmQk8gzwHNy+OmGbmwAHjyEalVUq3er3B0wf9XSAPsLUI33WuPclTgRoRIFI9foBuMjzFUAhzRpnxDMZMhE0NLC6SzkBhNKW9QwQFByNY9jlLfTFBe+S57s02hrDk/rxYoML8O+SWsIewEXkM9r37DalfEve3HU1knvCbPLfPy+vQ865F+DrCQHAjnOBAhsSIb3CZQYMokzE0nKqc0nPoNrpNhryN3lrlS/rS0W4Zr+n32eKRxbwulx52QWBxZMMDKLvwB6tQtlxQ9go7AeY0wliZeZK+7TceZOsSPsE5sscrQfAR1+JmuH3CSaIyzKsKg8GYsPTcbdAzFNCniLfgFmWEepiumsBuqNf2aev61nJ/PZnSx668fduj9GNEQHgYtgBhUtkXpFDD/YLoB9yDH75znAOE2q+nCIggBX+ADPEjZJtmUn8xu/824tkJ3DnN4CeQs+iYNKM5Q7pFM8c3qz50tQQD9JUs0qcq9a3g0Tor+t86WoIAKGOYOBBGCRcYKJLub8494B788MmqwN1FquIyjKgFybiEn8IE14hvYESNuBRoNvDvQz9KvE15lXQvPi2hb8kSZHD99JYjPa8cyZ/j/hqNvD2IHiIndfXNoEQFQaK1fA+MPhA1ANSKmyMNjNGCT8QWWnVjmEzET5rpJgcBWmhJW+h5tF31qr6fydJXrNB3u10lc+o33PLbn931yStHXliAe3MVQQIeRPHVxnwPjNe4fomLDdLiAE9tUNBEHFFm+Cl+H9mEt97fyHicJgy2aV8FQcfIi+gtWuhW/roFlBa2+4ZtcWQISN/tSt/U6ZHeGVBowMFgFdN8iBdwq3VrJ6vfWwsPfvhY9YDSrCoAXFqt+eWW4ZhaaXY5ITD8cw9RNhc7zM9TLtBuIXvMrqAJIN0vUWazOyajn/zOIfbzD+3rCe4N3BooUPuMehj1M2XhLdACgeSpUAuh2JjvQSLUfpTlBCJ1SM3oBklYHpBa2rswurDdTIkX2b/I/OOwR/sd/DZuk1TQlhSJ7aqHPXEkamNWRVZdyJZ98vRIeX3XCp7o15+HUGCOCgfcT2pRyoO/vtdbi/CBOLxDM65Z7f67AU4h4UEXtA20V3K4TPwL5I8wBRmjL1AXLCfgYUG+Q9vfIgREmPYdce5bu655G/TDvu76dvOSBrrWdwtOwCFMOVzWj+N+FRZCTaigb/C/HuJ9x3CR3nFrET6lAhXxqx22AjUyUKqC4gJNC3LtDbYmbvQIXQHBy5QXoVthTjDt/im026uAAuN+SNcJfQo9LIG+7KobxPkj+78tzNiBgwRKEQq0gioO2O3PYnuwrcXYNgAUR1UqSMUFpCtmTuRK0e25gJ7Zm8eDxW1SF6/nkedpX11V8i3mq1713kpeN5g70feq95YA6eccg35vV44UPBdYBqaQmMEsQOCw68OVFN4W5gfcWoQvIxUgB6qiwBzmaEJS1082JX/s1/RrP812Wp4hwfxNRMkNgC5IZbWYnI+s8x32fWvXmXadc+hXVeKRxeR7LR/dnUfjroHck/oXG/evlSK0sFTqDb55mg++41foeKxFtwt4aqVR8GiGMTWDUCJkiiu1nCkC/vyUh5fsDuQKywNChDNIokzRgtxZtXn3Wr57pVYjODyyjNweWWoW0A8zmiDfJs2JkFsa7rbcVVgyVaaOHMndbUSy2jp+8K1J+Lo2SAVfQKhK7eYNLQip3Gm5tcygN2b8933hYfcScpPDRIByljimtKQXiLsItKvKgFXsfD8LuTcWvLd7myF8hPhx2IY55dsk2GpZ8lZhLwHsCwlmiZxYArf5o2O4QsdhLcInOMiReLT2JFCFHMhK3ieF/7EAlr+9I9t34GFNMEUUncB5dIJO4Qa6u9rb0H6euw+bMOvnE9rPbbupRgA+iD4FDfn0qiE8YMdzN9WPt+6L0BbaSvXk63z9cT58PNfoOKxF+CJV8HnVE4aCymraiyfPWEbaojOg/v5hOX1Xt96Q5hG/hTToBHeWcpHmJfJz1NvoPqVv6rpNjjcBqKwmDi0M+qoWeR/+AjpGvg0vruYccJDZUXDsLZg65pArc4C12VtjTSYcLQoaKAG6Q5IVQBN5RlmuNjxKC5l9d+cN3b2Tb5P+EPZhC9kiTlfHC7iz6Gh1x1p3c9AOVFjAnNU0WWDeLdZM4DnSo3AV/SbNNSYg7GRuFm4qFKaOXGmXHGYCcIM/PuaL9Q5ai/AJokjGKXUMYxLoIbSElgocspgzi+4flvr3C/uy81a587LM8X+Ivgy3YAo7+C1kC8arOe+9/O3D/O2TDKB0vfApwmnYZgKnINJGbhVuS/2kuM/CMjHPzCErh8d7ld55axK+2j0iIlRFGlygtCwVl2grWagtc9xnc/1E5o6X15e8UhR2iAtIxAkyRbZWiylZKKeZT1Z1e6lfh75/ryS0U7hNfhR+Fvkks6cRbk65Eetfie4LkUNlUUlApX2F//kEHzreC/UOW4sxHwAacA0l4kewhVb8HE1oIisLj8s42K8At1ULkBnJ7ll28FAn6Db6JnIGadGEewqN6C55HxKl4O/cT143KakJ3s9gA/0k8vWrd9Mby6t/WdyXA/OWWWFfOVSW/m1F+OtiLcKnKAwcCiGubuPwAhGZsRBGDi2URJsYiPsHWn9N3VcgBCbh1VBfeNg/RdkEqJE0o5kQJpQIY1D0HAjNBrqL/z04cmKQn1A3upqXG+mnbwSuFT6a2EkcKEslZVJinsjAq+s04GNNwhdwnlpB0IIckj0iAGVAXFIFbalCLhwqUdxnYv2n4n6jEJdouJGRs3mL0TZZ8Qk5Rz5FPIMCt2lOUbbxl/F7xCuEK/c32YInzmjG1wNvND9zu/2Zv5n+1hfgrrCXOBRmgXlLymtTRnXUWoTPrya5USFRPX5OGSAOlygLQkuGuSJjyMwKFPfZVD8v7t+PiOw4t30Y/CVdMNiHhB/hPoZM0NuMGpgymEBDnBC3V+svAAJ7jH77VfnzN/wTNwM/W3/3882Ldz3zKQtlllf3qqVX+M7jvPd4r9I7by3Cl6gjHKgSMqXFVbzglNJSPN4hBVHagsBciI4Z7nOx/vLqoILxt3RWwvS0T9shwhR/ABdoRjBGBB+hodlBZ/dLTZuGkV7RF37AlZvtP/5k+M1fdt/am189bNlPTGGWWCTadjXnWK8BH2sSPqGA81DIDVLRjMxZBqIQhVTxylIYFFqHL+xFspDVfTZwsrBR6887yMNv0p4azR/hxUl8GD+mXKR5Gpmgu0z2kTfxwsl7FQbz7w6uXg//9acypIf/yaKd3p3OhD3H3LOAtpDSqp6Km2twRMEPWYvwKW4JDdUhZbXyogNCpCbKnNBQMlJQhwZSpcqquq54Wtcc8NCXm91N6qcCcOkbW2krsDHaH87TcLTNctIMpkFfZ/MFtqZM0E1mLa+NuFH+6KeWw3/RtLsL3rrDNDL3zIR5oV2QlKVjqevX5nUe/JrtSn2GxyO+QTxEJODHuIZYEMW3BCHOERgKDmIkKq6yAcEz0DBp8qiGDeeHg1Pj4Y2ff6gvoOpS4/q6vVMwgXFft6cwc7/i2T/BwZy967S7THdZvsHiLrMlekiaka/yvUd58tb6fRrgWrR8GXGoB/ARp7iKTyNUCW0WfKaMQCgOKZS8OlJjpgwEQt6rTF1uB9HHh7fiT37Z3/LNqcHQx1kYNBsxTmo4Pxw8T/P8/CTjIW1iUdlrueWYJmZz9j0tzBIp0xYWhXpIKasNOdYweaxD+J7g0eu8/iwXAioEIODYRD6jzYeVbw3ivyzzHS0o6ADv8YkIg8TSkWEpxMDIsyNzmczm493BuEi8NmwSTQmjndFoEnP0eotHSJu4FonM5+y0HCiLwEEm7zDbI2XyjNSiiZRYKjWvU+nyD3nwu12gUj/IeY9rVh9SGkPjJr/TND+Zwenrsf2rWr8RwI9xEISgeMVDSAwEH6mRpiE0xJPIGNlktI0MoCU26BIX8ILfRiHt0u4zU6ZCUnTG7E3aGe0u+hZlj7xPbskten1tjoL80x78lq+zhBFOocErNT7luJgLsqSmRxN/XcI3iqcWBhlGpIgHLWhh2eDBj1gIMkEcvuAiqQEhZopCYgBpiUIdUh2pZZZIS7KQEstd8i7SknbQlpLIua/pX1vrEr5CFRRkRh4i7V8r6RmNSCFkVHYlrI6RagOSCQ1zhwc3ojhyws+QLcICFylL6oK8C546JbS4wkF3ENYA5mhLcaQ5aY6OaO9SptQpeU5uYUHO1IK+xpW1bfZYk/A5XKU+x7muqrS9oOHnvJI9A0fiv0T+c+0qCRJ46ghNCLgxBcIUUUqGOe0msocb4e6QJxTBz8lzSoQREli+QS0URSG15DksyCAzyj6pK2XI1BYt67rCcs9ahK+TcYobUcs1+C0nnw4LiF935ZcSLwYBcJ4qSEGVAtKSPMiqEKsk4oysaHeQ1D4iLBNV0UqFMGDhCPvUKcuITqmZDFSWh2giJ2p3B2Yhvc71dW72WJMJR6dSn+MJjw4IDj96j/NbLnyrJrwHwXsIeHANoe2PkUyIW3XZTUMd4wbUhqAsGyqEvCpepiFFKUV1ju7ilVIpc7JSZuicOkVbUkITeoNra5481qrlA0ArzlEj2vyJRKoQlazInHoSyeQB4RAHWikJFeKCOl7drRaWaHiKfDVHpfu0UqEKORNatGqeU6e4RJlTWkpDLegc5qQE3XPd4Nppzh33pTh+axS+buT3Ec5VCNT+5LIliJAH1BYgVuqSVJGuECGSHQkQolJ5ukrj9Kxy02VQXEMt1EpuSBk3RebURJ6jiVpYHqILRKmKFrjOK49w/k1uHue1eHdYo/B1DmEDWlx3AsEcBBWkWQ0KyeRAzJSKU+qM7FeHN5bEciDSXmM4VfCCa1bLJbIkZ5jBIbpPXVCU2tKCm1MhF0qLlFUF4GvHfRneFdZu2FGpH+LRhlBwEd/VPg1wzeqDgxw4xWd8QUEED9rQfdaaG6Nj6ia+gYIItIhSu7qEGfUupet2W4qSE0lBqQW9yjXAhnr3rF3L13W+z3Iu4lpE+iMZHTqggDjE46DUVeVA8YhSwAu1IBWXqC0MKEsGMzK4RBbywapYtR6uDulzDpfICte59iiP3uLWcV+Ad5G1Cx99/p7hXCQvqRlpVnfl1oi21AEqeEcpq89u0YSLVKEukfnqhN3qiaVZzruhIrqgtmQHUIXcUgVN1Ex9jVetwfvT1jF89PkDLvFYAwnXkAsOqMghCCXjE0SkUDyu+7jKAa672Wd1f25LEqdap6tj+4pSoCql4GaUq7yGdbX/F2saPvpAdBF8lscSAipI128mXCJFfCJHXEEqqRIKCXxLFZySI36uCmVJVapQPbngEq6lXOW1R3jkNreP+72+S9lfJNyP4KOsThXqPiimLtFAEKrDCTrGh9WnetAilepX8xIymlCoSlXq93gVa/B+FLs699X+YLxLPMYqhU6pDRJwinoY4Qp1SejuC+nqYrpFGSgKP7B+9v+ZXaMfdp6z13n96Hcu85jglCo4tzrez3UrL4JrUcW9wqvdD1vszP8fj3H6PA9X6o98PMYjx/1ijTHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGGOMMcYYY4wxxhhjjDHGGLPm/jc91jDhhUMVqQAAAABJRU5ErkJggg==
